"!!id","!!type","ID dell'isola","dissesto","zoom","primo rilevatore","presenza porta d'acqua","n° anelli acciaio su pav","n° anelli ferro","estensione degrado","estensione dissesto","ID del segmento","tipologia","degrado","ragione giuridica","ID","sovrastruttura","Y","n° anelli ferro su pav","X","note","materiale","scarichi fognari","n° anelli anelli mancanti","n° anelli acciaio","scarichi pluviali","progressivo","lunghezza (m)","jobs","jobItems"
"FELINOAL04002594","sponde","FELI","assente","49.9999999998645","Plotting","si","0","0","generalizzata","nulla","NOAL04","sponda","medio","privata","FELINOAL04002594","non rilevato","5035570.40285594","0","2311436.4494405","","mattoni","0","0","0","1","002594","11.53","[00368, 00232]","[00368SP0007, 00368SP0008, 00368SP0009]"
"FELINOAL04002595","sponde","FELI","assente","49.9999999998058","Plotting","no","2","0","generalizzata","nulla","NOAL04","sponda","medio","pubblica","FELINOAL04002595","non rilevato","5035558.91482373","0","2311428.13723988","","pietra","0","0","1","0","002595","16.81","[00368, 00232]","[00368SP0008, 00368SP0009, 00368SP0023]"
"FELINOAL04002596","sponde","FELI","assente","49.9999999997433","Plotting","no","0","0","generalizzata","nulla","NOAL04","riva d'acqua","medio","pubblica","FELINOAL04002596","non rilevato","5035551.33612189","0","2311422.63700395","","pietra","0","0","0","0","002596","1.9","[00368, 00232]","[00368SP0009, 00368SP0010, 00368SP0023]"
"FELINOAL04002597","sponde","FELI","assente","50.0000000001929","Plotting","no","2","0","generalizzata","nulla","NOAL04","sponda","medio","pubblica","FELINOAL04002597","non rilevato","5035546.86688743","0","2311419.56940611","","pietra","0","0","0","0","002597","8.93","[00368, 00232]","[00368SP0001, 00368SP0010, 00368SP0023]"
"FELINOAL04002598","sponde","FELI","assente","49.9999999996641","Plotting","no","0","0","generalizzata","nulla","NOAL04","sponda sotto ponte","leggero","pubblica","FELINOAL04002598","non rilevato","5035539.89808111","0","2311414.57219026","","pietra","0","0","0","0","002598","8.2","[00368, 00232]","[00368SP0001, 00368SP0010, 00368SP0019]"
"FELINOAL04002599","sponde","FELI","assente","49.9999999998301","Plotting","no","1","0","generalizzata","nulla","NOAL04","sponda","medio","pubblica","FELINOAL04002599","non rilevato","5035530.89962246","0","2311407.27427602","","pietra","4","0","1","0","002599","40.36","[00368, 00232]","[00368SP0001, 00368SP0019]"
"FELINOAL04002600","sponde","FELI","assente","50.0000000001123","Plotting","no","0","0","generalizzata","nulla","NOAL04","sponda","medio","privata","FELINOAL04002600","non rilevato","5035500.024911","0","2311377.39818192","","mattoni","0","0","0","1","002600","21.12","[00368, 00232]","[00368SP0019]"
"FILIBASM04002602","sponde","FILI","assente","87.5432665334572","Plotting","no","0","0","generalizzata","nulla","BASM04","sponda","medio","pubblica","FILIBASM04002602","non rilevato","5034573.11368918","0","2312078.88842924","PONTILE IN LEGNO - PONTENE ACTV (2)","pietra","0","0","0","0","002602","87.81","[00232, II503]","[]"
"FILICANO01002601","sponde","FILI","leggero","50.0000000001835","Plotting","no","0","0","generalizzata","generalizzata","CANO01","sponda","medio","pubblica","FILICANO01002601","non rilevato","5034565.65495947","0","2312034.93613237","","pietra","0","0","0","0","002601","10.59","[00232, II503]","[]"
"FILICANO01002603","sponde","FILI","assente","50.0000000002036","Plotting","no","0","0","generalizzata","nulla","CANO01","riva d'acqua","medio","privata","FILICANO01002603","non rilevato","5034576.31313382","0","2312032.38804705","","pietra","0","0","0","0","002603","2.89","[00232, II503]","[]"
"FILICANO01002604","sponde","FILI","assente","49.9999999997688","Plotting","no","0","0","generalizzata","generalizzata","CANO01","sponda sotto ponte","medio","pubblica","FILICANO01002604","non rilevato","5034587.20126879","0","2312029.26272558","","pietra","0","0","0","0","002604","7.41","[00232, II503]","[]"
"FILICANO01002605","sponde","FILI","assente","49.9999999999118","Plotting","no","0","0","generalizzata","nulla","CANO01","sponda","leggero","pubblica","FILICANO01002605","non rilevato","5034591.77048613","0","2312027.88560504","","pietra","0","0","0","0","002605","2.14","[00232, II503]","[]"
"FILICANO01002606","sponde","FILI","leggero","50.0000000003724","Plotting","no","0","0","generalizzata","generalizzata","CANO01","riva d'acqua","leggero","pubblica","FILICANO01002606","non rilevato","5034594.75997406","0","2312027.05273573","","pietra","0","2","0","0","002606","4.07","[00232, II503]","[]"
"FILICANO01002607","sponde","FILI","assente","67.286339727923","Plotting","si","0","1","generalizzata","nulla","CANO01","sponda","leggero","privata","FILICANO01002607","non rilevato","5034622.17528157","0","2312019.91143972","","pietra","1","0","0","0","002607","52.59","[00232, II503]","[]"
"FILICANO01002608","sponde","FILI","assente","49.9999999999398","Plotting","no","0","0","generalizzata","nulla","CANO01","riva d'acqua","leggero","pubblica","FILICANO01002608","non rilevato","5034648.27080818","0","2312013.24029914","","pietra","1","0","2","0","002608","1.31","[00232, II503]","[]"
"FILICANO01002609","sponde","FILI","leggero","49.9999999999846","Plotting","si","0","0","generalizzata","generalizzata","CANO01","sponda","leggero","privata","FILICANO01002609","non rilevato","5034662.55836086","0","2312010.7664299","","pietra","0","0","0","0","002609","27.7","[00232, II503]","[]"
"FILICANO01002610","sponde","FILI","assente","49.9999999997832","Plotting","no","0","0","generalizzata","nulla","CANO01","sponda","leggero","privata","FILICANO01002610","non rilevato","5034689.78369742","0","2312005.84343011","","pietra","1","0","0","4","002610","27.64","[00232, II503]","[]"
"FILICANO01002611","sponde","FILI","assente","49.9999999999738","Plotting","no","0","0","generalizzata","nulla","CANO01","sponda","leggero","pubblica","FILICANO01002611","non rilevato","5034706.33086305","0","2312002.82530964","gradinata in legno","pietra","0","2","0","0","002611","6.02","[00232, II503]","[]"
"FILICANO01002612","sponde","FILI","leggero","49.9999999996055","Plotting","no","0","1","generalizzata","generalizzata","CANO01","riva d'acqua","leggero","pubblica","FILICANO01002612","non rilevato","5034711.11004443","0","2312002.00893279","","pietra","0","7","0","0","002612","3.67","[00232, II503]","[]"
"FILICANO01002613","sponde","FILI","assente","50.0000000000309","Plotting","no","0","0","generalizzata","nulla","CANO01","sponda","leggero","pubblica","FILICANO01002613","non rilevato","5034722.72805438","0","2312000.02159116","","pietra","0","6","0","0","002613","10.6","[00232, II503]","[]"
"FILICANO01002614","sponde","FILI","assente","50.0000000002189","Plotting","no","0","0","generalizzata","nulla","CANO01","sponda","leggero","pubblica","FILICANO01002614","non rilevato","5034725.85751833","0","2311999.46084747","","pietra","0","2","0","0","002614","5.06","[00232, II503]","[]"
"FILICANO01002615","sponde","FILI","assente","50.0000000001244","Plotting","no","0","0","generalizzata","nulla","CANO01","sponda sotto ponte","leggero","pubblica","FILICANO01002615","non rilevato","5034730.60670484","0","2311998.38883746","","pietra","1","0","0","0","002615","4.69","[00232, II503]","[]"
"FILICANO01002616","sponde","FILI","assente","49.9999999999641","Plotting","no","0","0","generalizzata","nulla","CANO01","sponda","leggero","privata","FILICANO01002616","non rilevato","5034735.96578688","0","2311996.69011392","","pietra","1","0","0","1","002616","6.55","[00232, II503]","[]"
"FILICANO01002617","sponde","FILI","assente","50.0000000001466","Plotting","no","0","0","generalizzata","nulla","CANO01","sponda","leggero","privata","FILICANO01002617","non rilevato","5034743.50449557","0","2311994.7027723","","pietra","0","0","0","0","002617","9.08","[00232, II503]","[]"
"FILICANO01002618","sponde","FILI","assente","50.0000000001347","Plotting","si","0","0","generalizzata","nulla","CANO01","sponda","leggero","privata","FILICANO01002618","non rilevato","5034753.9527059","0","2311992.50102868","","pietra","0","0","0","0","002618","12.28","[00232, II503]","[]"
"FILICANO01002619","sponde","FILI","assente","50.0000000000313","Plotting","no","0","1","generalizzata","nulla","CANO01","sponda sotto ponte","leggero","pubblica","FILICANO01002619","non rilevato","5034763.41108577","0","2311990.56316444","intelaiatura in ferro","pietra","0","0","0","0","002619","7.04","[00232, II503]","[]"
"FILICANO01002620","sponde","FILI","assente","49.9999999997575","Plotting","si","0","0","generalizzata","nulla","CANO01","sponda","leggero","privata","FILICANO01002620","non rilevato","5034768.13027742","0","2311989.67257151","pontiletto in legno","pietra","0","0","0","0","002620","4.02","[00232, II503]","[]"
"FILICANO01002621","sponde","FILI","assente","49.9999999998831","Plotting","si","0","0","generalizzata","nulla","CANO01","sponda","leggero","pubblica","FILICANO01002621","non rilevato","5034771.7096643","0","2311988.92216451","","pietra","0","0","0","0","002621","1.85","[00232, II503]","[]"
"FILICANO01002622","sponde","FILI","medio","50.0000000001776","Plotting","no","0","0","generalizzata","puntuale","CANO01","sponda","medio","privata","FILICANO01002622","non rilevato","5034775.87895015","0","2311988.25421981","","pietra","0","4","0","0","002622","6.58","[00232, II503]","[]"
"FILICANO01002623","sponde","FILI","assente","49.9999999998552","Plotting","si","0","0","generalizzata","nulla","CANO01","sponda","medio","privata","FILICANO01002623","non rilevato","5034780.7481161","0","2311987.33064196","","pietra","1","0","0","0","002623","3.35","[00232, II503]","[]"
"FILICANO01002624","sponde","FILI","assente","50.0000000001258","Plotting","no","0","0","generalizzata","nulla","CANO01","sponda sotto ponte","leggero","pubblica","FILICANO01002624","non rilevato","5034784.97739167","0","2311986.36583296","","pietra","1","0","0","0","002624","5.32","[00232, II503]","[]"
"FILICANO01002625","sponde","FILI","assente","49.9999999998321","Plotting","si","0","0","generalizzata","nulla","CANO01","sponda","leggero","privata","FILICANO01002625","non rilevato","5034793.26597192","0","2311984.5021848","pontiletto in legno","pietra","0","2","0","0","002625","11.67","[00232, II503]","[]"
"FILICANO01002626","sponde","FILI","assente","49.9999999997938","Plotting","si","0","0","generalizzata","nulla","CANO01","sponda","leggero","privata","FILICANO01002626","non rilevato","5034802.27442886","0","2311982.34991856","","pietra","0","2","0","1","002626","6.86","[00232, II503]","[]"
"FILICANO01002627","sponde","FILI","assente","50.0000000001332","Plotting","no","0","0","generalizzata","nulla","CANO01","sponda","leggero","privata","FILICANO01002627","non rilevato","5034813.81245251","0","2311978.80403932","pontiletto in legno","pietra","1","0","0","0","002627","19.03","[00232, II503]","[]"
"FILICANO01002628","sponde","FILI","assente","50.0000000001205","Plotting","no","0","0","generalizzata","nulla","CANO01","sponda sotto ponte","leggero","pubblica","FILICANO01002628","non rilevato","5034824.55061316","0","2311973.55119031","","pietra","1","0","0","1","002628","3.19","[00232, II503]","[]"
"FILICANO01002629","sponde","FILI","assente","49.9999999997126","Plotting","no","0","1","generalizzata","nulla","CANO01","sponda","leggero","privata","FILICANO01002629","non rilevato","5034829.84970548","0","2311969.93109499","","pietra","1","0","0","0","002629","8","[00232, II503]","[]"
"FILICANO01002630","sponde","FILI","leggero","50.0000000003047","Plotting","no","0","0","generalizzata","puntuale","CANO01","sponda","medio","privata","FILICANO01002630","non rilevato","5034834.73886801","0","2311966.2367836","","composito","0","0","0","2","002630","11.96","[00103, 00232, II503]","[00103SP0751]"
"FILICANO01002631","sponde","FILI","leggero","49.9999999998926","Plotting","no","0","0","generalizzata","generalizzata","CANO01","sponda","medio","pubblica","FILICANO01002631","non rilevato","5034580.67238713","0","2312031.16760489","","pietra","0","0","0","0","002631","6.18","[00232, II503]","[]"
"FILIMOND03002632","sponde","FILI","assente","50.0000000001492","Plotting","si","0","0","generalizzata","nulla","MOND03","sponda","leggero","privata","FILIMOND03002632","non rilevato","5034851.3260268","0","2311969.46930606","","pietra","2","0","0","3","002632","25.57","[00103, 00232, II503]","[00103SP0751, 00103SP0752]"
"FILIMOND03002633","sponde","FILI","medio","49.999999999976","Plotting","si","0","0","generalizzata","puntuale","MOND03","sponda","leggero","privata","FILIMOND03002633","non rilevato","5034875.8218309","0","2311991.62692815","","pietra","2","0","0","3","002633","37.13","[00103, 00232]","[00103SP0751, 00103SP0752, 00103SP0753]"
"FILIMOND03002634","sponde","FILI","assente","50.0000000002056","Plotting","no","0","0","generalizzata","nulla","MOND03","sponda","leggero","pubblica","FILIMOND03002634","non rilevato","5034886.64997615","0","2312004.58175669","","pietra","0","0","0","0","002634","1.25","[00103, 00232]","[00103SP0752, 00103SP0753, 00103SP0754]"
"FILIMOND03002685","sponde","FILI","assente","50.0000000000412","Plotting","no","0","0","generalizzata","nulla","MOND03","sponda","leggero","pubblica","FILIMOND03002685","non rilevato","5034886.59998471","0","2312005.48059585","","pietra","0","0","0","0","002685","1.39","[00103, 00232]","[00103SP0467, 00103SP0753, 00103SP0754]"
"FILIVIN001002635","sponde","FILI","assente","49.9999999996759","Plotting","si","0","0","generalizzata","nulla","VIN001","sponda","leggero","privata","FILIVIN001002635","non rilevato","5034785.5073009","0","2312159.38824715","","composito","1","0","0","1","002635","9.59","[00103, 00232, 00425, 00431]","[00103SP0524, 00431PA0002, 00431PA0014, 00431PA0015]"
"FILIVIN001002636","sponde","FILI","medio","50.000000000008","Plotting","no","0","0","generalizzata","puntuale","VIN001","sponda","leggero","privata","FILIVIN001002636","non rilevato","5034780.67812809","0","2312155.29811669","","pietra","2","0","0","1","002636","9.42","[00232, 00425, 00431]","[00431PA0014, 00431PA0015, 00431PA0016]"
"FILIVIN001002637","sponde","FILI","assente","50.0000000002527","Plotting","si","0","0","generalizzata","nulla","VIN001","sponda","medio","privata","FILIVIN001002637","non rilevato","5034774.14924642","0","2312148.66814715","","pietra","0","0","0","0","002637","6.8","[00232, 00425, 00431]","[00431PA0015, 00431PA0016, 00431PA0017]"
"FILIVIN001002638","sponde","FILI","assente","49.9999999999585","Plotting","no","0","2","nulla","nulla","VIN001","riva d'acqua","assente","pubblica","FILIVIN001002638","non rilevato","5034771.47970369","0","2312144.89961968","","pietra","1","0","0","0","002638","2.79","[00232, 00425, 00431]","[00431PA0016, 00431PA0017, 00431PA0018]"
"FILIVIN001002639","sponde","FILI","assente","49.9999999997865","Plotting","si","0","0","generalizzata","nulla","VIN001","sponda","leggero","privata","FILIVIN001002639","non rilevato","5034765.36075181","0","2312138.97882599","","pietra","1","0","0","2","002639","14.83","[00232, 00425, 00431]","[00431PA0017, 00431PA0018, 00431PA0019]"
"FILIVIN001002640","sponde","FILI","assente","50.0000000000913","Plotting","no","0","0","generalizzata","nulla","VIN001","sponda","leggero","privata","FILIVIN001002640","non rilevato","5034756.31230172","0","2312130.21308267","","pietra","0","0","0","2","002640","9.82","[00232, 00425, 00431]","[00431PA0018, 00431PA0019, 00431PA0020]"
"FILIVIN001002641","sponde","FILI","leggero","49.999999999765","Plotting","si","0","0","generalizzata","generalizzata","VIN001","sponda","medio","privata","FILIVIN001002641","non rilevato","5034756.32230001","0","2312124.02840959","","pietra","1","0","0","0","002641","5.55","[00232, 00425, 00431]","[00431PA0019, 00431PA0020, 00431PA0021]"
"FILIVIN001002642","sponde","FILI","assente","50.0000000000032","Plotting","no","0","0","generalizzata","nulla","VIN001","sponda","medio","privata","FILIVIN001002642","non rilevato","5034757.91202771","0","2312118.81679174","","pietra","0","0","0","1","002642","3.69","[00232, 00425, 00431]","[00431PA0020, 00431PA0021, 00431PA0022]"
"FILIVIN001002643","sponde","FILI","leggero","49.9999999999756","Plotting","no","0","1","generalizzata","puntuale","VIN001","riva d'acqua","medio","pubblica","FILIVIN001002643","non rilevato","5034757.33212703","0","2312116.63978681","","pietra","1","0","0","0","002643","2.95","[00232, 00425, 00431]","[00431PA0021, 00431PA0022, 00431PA0023]"
"FILIVIN001002644","sponde","FILI","assente","49.9999999998581","Plotting","si","0","0","generalizzata","nulla","VIN001","sponda","leggero","pubblica","FILIVIN001002644","non rilevato","5034755.80238906","0","2312115.99658081","","pietra","1","0","0","0","002644","9.87","[00232, 00425, 00431]","[00431PA0022, 00431PA0023, 00431PA0024]"
"FILIVIN001002645","sponde","FILI","assente","49.9999999998945","Plotting","si","0","0","generalizzata","nulla","VIN001","sponda","leggero","privata","FILIVIN001002645","non rilevato","5034745.20420443","0","2312115.64199289","","composito","0","0","0","1","002645","4.45","[00232, 00425, 00431]","[00431PA0023, 00431PA0024, 00431PA0025]"
